,title,area,numberOfRooms,price,town,district
2947,FIRSAT 0.95 KREDİ AVANTAJINA UYGUN 6 ODALI DÜBLEX DAİRE,180,4+2,2.250.000,Barbaros/YeşilbağYıldıztepe Mh,.
2948,sahibinden satılık 2+1 daire,100,2+1,1.000.000,KirazlıKirazlı Mh,.
2949,GÖKSU PARK SİTESİ SATILIK DAİRE,115,3+1,2.100.000,BağcılarGöztepe Mh,.
2950,SULYAPIDAN ATEŞTUĞLADA LÜX SİTE İÇERİSİNDE 2+1 DAİRE,90,2+1,1.695.000,DemirkapıDemirkapı Mh,.
2951,HİRA'DAN KİRAZLI'DA SIFIR 3+2 160 M2 SATILIK DUBLEKS DAİRE,160,3+2,1.600.000,KirazlıKirazlı Mh,.
2952,ORTAKÖY YOOİSTANBUL SATILIK BÜYÜK BAHÇE DUBLEKSİ,420,4+2,50.400.000,LevazımLevazım Mh,.
2953,ZORLU'YA KOMŞU YOOİSTANBUL'DA SATILIK PENTHOUSE,458,5+2,50.400.000,LevazımLevazım Mh,.
2954,Etiler Maya Residences'da Satılık Bahçe Katı Daire,320,4+1,30.000.000,,
2955,Zorlu Center Yanı Süper Lüx 3+1 Teraslı Penthouse,220,3+1,16.000.000,LevazımLevazım Mh,.
2956,ARSLAN EMLAKTAN 4+2-YENİ BİNADA DUBLEX SATILIK DAİRE,200,4+2,6.900.000,GayrettepeDikilitaş Mh,.
2957,4. LEVENT'TE SATILIK İŞYERİ KULLANIMINA DA UYGUN 110 M2 NET 3+1,145,3+1,4.650.000,LeventKonaklar Mah,.
2958,BEBEK ÜSTÜNDE PANORAMİK BOĞAZ MANZARALI SATILIK DAİRE,160,2.5+1,20.000.000,,
2959,Etiler'in En Güzel Lokasyonunda Yeşilliklere Nazır Daire,130,3+1,6.750.000,,
2960,HOMELİNE'DEN ORTAKÖY DEREBOYU CAD. ÜZERİNDE SATILIK DAİRE,100,3+1,4.250.000,OrtaköyOrtaköy Mh,.
2961,BORÇ ALIN!KREDİ ALIN!!BU DAİREYİ KAÇIRMAYIN!!,150,3+1,6.549.000,,
2962,KONAKLAR MAH OYAK SİTESİ DOĞA İLE İÇİÇE 3+1 SATILIK DAİRE,135,3+1,6.000.000,LeventKonaklar Mah,.
2963,GAYRETTEPE HAYRİYE BLOKLARINDA ÇİFT BALKONLU MANZARALI 3+1,140,3+1,3.750.000,,
2964,ONUR EMLAKTAN 4. LEVENT HUKUKÇULAR SİTESİNDE 4+1 GİRİŞ DUBLEKSİ,160,4+1,5.750.000,LeventKonaklar Mah,.
2965,Kentsel Dönüşüm Kararı Alınmış Fırsat 3+1 Daire,135,3+1,4.200.000,,
2966,ESENTEPE/GAYRETTEPE EMEKLİ SUBAY EVLERİNDE CADDE YANI 2+1,110,2+1,3.950.000,,
2967,Ulus Noterler Sitesi Satılık 3+1 Bakımlı Lüx Bahçe Katı,130,3+1,5.750.000,LevazımUlus Mah,.
2968,4 LEVENT HUKUKÇULAR SİTESİNDE SATILIK DAİRE,165,3+1,6.700.000,LeventKonaklar Mah,.
2969,"GAYRETTEPE MEYDANDA AZ KATLI BİNADA 2+1, OTOPARKLI DAİRE",115,2+1,3.750.000,,
2970,"METE'den TEK YETKİLİ,Ulus Dostlar Sitesi 435 m2 Çatı Dubleks",450,8+1,21.500.000,LevazımUlus Mah,.
2971,BALMUMCU JANDARMA YANI SALON SALOMANJE 2+1 SATILIK DAİRE,125,2+1,4.750.000,GayrettepeBalmumcu Mah,.
2972,Swissotel Mevkii'nde Boğaz Manzaralı Teraslı Otoparklı 320m2 5+2,320,5+2,33.000.000,TürkaliVişnezade Mh,.
2973,"AZ KATLI BİNADA 1.KAT KONUMUNDA 3+1 154M2 BAKIMLI, KÖŞE, FERAH",154,3.5+1,4.250.000,OrtaköyMecidiye Mah,.
2974,PRIVATE GAYRİMENKUL DEN DENİZE NAZIR KUPON SATILIK DAİRE,160,2.5+1,18.000.000,,
2975,Beşiktaş Ulus Sitede Bakımlı Taşınmaya Hazır Satılık Daire,130,2.5+1,6.985.000,LevazımUlus Mah,.
2976,"Besiktas 4+1 250 m2, TEK YETKİLİ Carpark, security",280,4+1,19.900.000,GayrettepeYıldız Mh,.
2977,KÜÇÜK BEBEKTE BOĞAZ MANZARALI OTOPARKLI BALKONLU 140M2,160,3+1,18.000.000,,
2978,PRIVATE GAYRİMENKUL DEN BEBEK ANA CADDEDE KUPON SATILIK DAİRE,150,2+1,12.250.000,,
2979,ONUR EMLAKTAN 4.LEVENT HUKUKÇULARDA 75M2 STÜDYO DAİRE,75,1+1,2.950.000,LeventKonaklar Mah,.
2980,TELEVİ'DEN DİKİLİTAŞ'TA SIFIR BİNADA TERASLI 4+2 DUBLEKS,180,4+2,7.850.000,GayrettepeDikilitaş Mh,.
2981,"Nispetiye Yeni Binada 6+1, 250 m2 Metroya Yakın Son Kalan Daire",250,6+1,16.000.000,LevazımNisbetiye Mh,.
2982,ABN 'den Bebek Sahile 1dk Yatırımlık Satılık O.parklı Bahçe Katı,110,2.5+1,4.250.000,,
2983,BEŞİKTAŞ ORTAKÖY MECİDİYE MAH. BOĞAZ MANZARALI DAİRE!!,65,1+1,1.250.000,OrtaköyMecidiye Mah,.
2984,ULUS TA DENİZ VE ŞEHİR MANZARALI GENİŞ TERASLI DUBLEKS,270,5+1,16.000.000,LevazımNisbetiye Mh,.
2985,BEŞİKTAŞ SÜLEYMAN SEBA CADDESİ 2 ADIM SATILIK MÜKEMMEL LOKASYON,70,2+1,3.000.000,TürkaliVişnezade Mh,.
2986,ULUS PARK EVLERİ SATILIK 350M2 ÇATI DUBLEKSİ FIRSATI!!!,350,5+2,26.600.000,OrtaköyOrtaköy Mh,.
2987,Ulus'ta merkezi konumda 3 odalı daire,245,3.5+1,9.800.000,OrtaköyOrtaköy Mh,.
2988,4.LEVENT PETEKLER SİTESİNDE TEMİZ SATILIK ARAKAT DAİRE,145,3+1,6.500.000,LeventKonaklar Mah,.
2989,CENTURY 21 Elite Etiler de Satılık -0-Yeni (D.2) Bahçe Katı 2+1,130,2+1,8.500.000,,
2990,Maçka Valideçeşme' de Satılık Asansörlü Ara Kat 2+1 Ferah Daire,95,2+1,3.450.000,TürkaliVişnezade Mh,.
2991,ORTAKÖYÜN EN NEZİH SOKAĞINDA BALKONLU ÖNÜ AÇIK ÇİFT CEPHE DAİRE,95,2+1,2.600.000,OrtaköyMecidiye Mah,.
2992,ETİLER BAŞA SOKAKTA PROJEDEN SATILIK ZEMİN KAT 1+1 DAİRE,110,1+1,4.500.000,LevazımNisbetiye Mh,.
2993,BEŞİKTAŞ'TA 1+1 FERAH DAİRE,55,1+1,3.650.000,AbbasağaSinanpaşa Mh,.
2994,1.Levent Engin Sitesinde Masrafsız Ara Kat Dubleks Daire,200,4+1,8.250.000,LevazımNisbetiye Mh,.
2995,GAYRETTEPE SARAL SİTESİNDE 4+1 220 m2 5. KAT ASANSÖRLÜ OTOPARKLI,220,4+1,8.500.000,,
2996,BEBEK SATILIK BAHÇE DUBLEKSİ DENİZ MANZARALI-1200m2 ARSA-HAVUZ,340,5+1,45.000.000,,
2997,"METE'den Ulus Park Evlerinde,Müstakil Bahçeli,Bakımlı Daire",165,4+1,12.150.000,LevazımUlus Mah,.
2998,Butik prestijli sitede kapalı otoparklı 450m2 5+1 düz daire,450,5+1,35.000.000,AkatlarAkat Mah,.
2999,"ŞAİR NEDİMDE,TERASLI,4.k­at,120m²,ASANSÖRLÜ 2,5+1 by S-HOME",130,2.5+1,4.000.000,TürkaliVişnezade Mh,.
3000,PV BROKERS ULUS SAVOY TUM CEPHE ACIK FIRSAT CATI DUBLEKSI,300,6+1,40.000.000,LevazımUlus Mah,.
3001,PV BROKERS ULUS SAVOY CEPHESI ACIK DEKORASYONLU CATI DUBLEKSI,255,4.5+1,33.500.000,OrtaköyOrtaköy Mh,.
3002,"Etiler Badur Boğaziçi Evleri Güncel & Tek Yetkili 4+1,Ara Kat",185,4+1,13.200.000,,
3003,ARNAVUTKÖY BOĞAZ MANZARALI MASRAFSIZ ÖNÜ KAPANMAZ YALI DAİRESİ,200,4+1,30.000.000,ArnavutköyArnavutköy Mh,.
3004,DARPHANE YAKINI BARBAROS BULVARI CADDESİ PARELELİ ÖNÜ AÇIK FERAH,100,2+1,2.580.000,GayrettepeDikilitaş Mh,.
3005,BUĞRA'DAN DİKİLİTAŞ'TA HARİKA MANZARALI OLDUKÇA GENİŞ 3+1,170,3+1,8.000.000,GayrettepeDikilitaş Mh,.
3006,GÜVEN'DEN DİKİLİTAŞTA YENİ BİNADA OTOPARKLI 2+1 TERASLI DUBLEX,90,2+1,2.400.000,GayrettepeDikilitaş Mh,.
3007,ORHAN TOPAY DAN HUKUKÇULAR SİTESİNDE BAKIMLI MASRAFSIZ DAİRE,155,3+1,7.100.000,LeventKonaklar Mah,.
3008,ÇİMEN EMLAKTAN KELEPİR FIRSAT SATILIK DAİRE 2+1,110,2+1,1.750.000,TürkaliTürkali Mh,.
3009,"Ulus , Naciye Sultan'da 550 M2 Satılık Kupon Dubleks DAİRE",550,5+1,97.500.000,LevazımUlus Mah,.
3010,BEŞİKTAŞ MERKEZDE ŞAİR NEDİM CADDESİNE ÇOK YAKIN SATILIK DAİRE,85,2+1,2.300.000,TürkaliVişnezade Mh,.
3011,ABN 'den Kuruçeşme Arnavutköy Sahile Yakın Masrafsız 170m2 Daire,170,3+1,21.750.000,ArnavutköyArnavutköy Mh,.
3012,Ortaköy de caddeye yakın 145m2 3+1 modern dekorasyonlu,145,3+1,5.650.000,OrtaköyMecidiye Mah,.
3013,LEVENT'TE İÇİ KOMPLE YENİLENMİŞ GENİŞ BAHÇELİ YENİ EŞYALI 2+1,110,2+1,7.500.000,LevazımNisbetiye Mh,.
3014,IHLAMURDEREDE ARA KAT BAKIMLI 1+1 SATILIK DAİRE,70,1+1,2.400.000,AbbasağaSinanpaşa Mh,.
3015,Akatlarda Muhteşem Jakuzili Saunalı Bahçe Katı,120,3+1,4.750.000,AkatlarAkat Mah,.
3016,YILMAZ EMLAK ORTAKÖYDE MERKEZDE ARAKAT BALKONLU DAİRE,90,2+1,2.350.000,OrtaköyMecidiye Mah,.
3017,ORTAKÖYDE MERKEZİ KONUMDA YATIRIMLIK 1+0 40 m2 STÜDYO DAİRE,40,Stüdyo,(1+0),OrtaköyOrtaköy Mh,.
3018,DİKİLİTAŞTA MERKEZİ KONUMDA YENİ BİNADA 2+1 BAHÇE KATLARI,100,2+1,2.750.000,GayrettepeDikilitaş Mh,.
3019,PremarMeltem'den Ortaköy Palanga caddesinde sıfır masraflı daire,170,4+1,6.200.000,OrtaköyMecidiye Mah,.
3020,BEBEK'TE SATILIK SAHİLE YÜRÜME MESAFESİNDE MANZARALI 3+1 DAİRE,165,3+1,14.000.000,,
3021,ULUS SAVOY SATILIK 5+1 KEYİFLİ BAHÇE DUBLEKS DAİRE,320,5+1,41.000.000,OrtaköyOrtaköy Mh,.
3022,BEBEK'TE ŞAHANE BOĞAZ MANZARALI DAİRE,120,2+1,19.500.000,,
3023,BEŞİKTAŞ DİKİLİTAŞ'TA ULTRA LÜX OTOPARKLI SIFIR 3+1DAİRE SATILIK,150,3+1,8.000.000,GayrettepeDikilitaş Mh,.
3024,NÜANS'TAN ORTAKÖY'DE CADDEYE YAKIN YATIRIMA UYGUN BAHÇELİ 1+1,65,1+1,1.150.000,OrtaköyOrtaköy Mh,.
3025,"ULUS'TA ÖNÜ AÇIK, FERAH VE MASRAFSIZ, GÜVENLİKLİ SİTEDE 3+1",110,3+1,7.250.000,LevazımKültür Mh,.
3026,"NİSPETİYE CAD. ÜZERİNDE KÖŞE CEPHE 160m2,3+1 DAİRE",180,3.5+1,11.500.000,LevazımNisbetiye Mh,.
3027,BEBEK'TE MÜSTAKİL BAHÇELİ VE GİRİŞLİ 2+1 BAHÇE KATI DAİRE,90,2.5+1,4.250.000,,
3028,RE/MAX TİME ESTERDEN BEBEKTE MANZARALI SATILIK DAİRE,290,5+1,27.300.000,,
3029,GAYRETTEPE FİDAN SİTESİ'NDE 158M2 SATILIK 3+1 DAİRE,165,3+1,5.500.000,,
3030,ULUS ORTAKÖY ARASINDA PORTAKAL YOKUŞUNDA KEYİFLİ 4+1 245m2,245,4+1,9.750.000,OrtaköyOrtaköy Mh,.
3031,Ortaköy Eşsiz Boğaz Manzaralı Satılık DAİRELER'AKDERE EMLAK,220,4+1,6.750.000,OrtaköyMecidiye Mah,.
3032,ULUS CADDE ÜZERİNDE KISMİ MANZARALI SATILIK ÇATI DUBLEKS DAİRE,450,6+2,32.000.000,LevazımUlus Mah,.
3033,GG MURAT'TAN Levent'te Yeni Projede Fırsat Satılık Daire,180,3+1,11.000.000,LevazımNisbetiye Mh,.
3034,Ortaköy de manzaralı yenilenmiş otoparklı teraslı dubleks daire,140,3+1,16.750.000,OrtaköyOrtaköy Mh,.
3035,GAYRETTEPE MERKEZDE YEŞİLLİKLER İÇERİSİNDE BAKIMLI 2+1,135,2+1,5.250.000,,
3036,YOOİSTANBUL DA 143 M2+16M2 HİZMETLİ ODASI SATILIK 2.5+1,143,2.5+1,18.200.000,LevazımLevazım Mh,.
3037,ULUS TA PRESTİJLİ SİTEDE 245 M2 SATILIK 5+1 DAİRE,245,5+1,16.260.000,LevazımUlus Mah,.
3038,Akatlar Büyükhanlı Sitesinde Satılık Çatı Dubleksi Etiler,320,6+1,36.000.000,AkatlarAkat Mah,.
3039,Beşiktaş Dikilitaş'ta Emirhan Caddesi Üzerinde Bakımlı 2+1,95,2+1,2.350.000,GayrettepeDikilitaş Mh,.
3040,ortaköy'ün merkezinde 2+1 arakat daire balkonlu,80,2+1,1.950.000,OrtaköyMecidiye Mah,.
3041,ÇIRAĞAN'DA BOĞAZ MANZARALI SATILIK DUBLEKS,150,3+1,5.975.000,GayrettepeYıldız Mh,.
3042,SİTE İÇİNDE BÜYÜK BAHÇE KULLANIMLI 130 M2 SATILIK 2+1 DAİRE,130,2+1,5.250.000,LeventKonaklar Mah,.
3043,KW PLATİN'den ARNAVUTKÖY Sahilde Satılık FIRSAT YOL YALI Dairesi,170,3+1,13.500.000,ArnavutköyArnavutköy Mh,.
3044,ETİLER SARIKONAKLAR SİTESİ 5+1 LÜKS ÇATI DUBLEKS DAİRE,300,5+1,37.500.000,,
3045,"Etiler de 3+1, 120 m2 Masraf Gerektirmeyen Cazip Lokasyon Yeni",120,3+1,5.800.000,,
3046,CENTURY 21 Elite Etiler de Satılık-0-Yeni(D.10) Çatı Dubleks,260,4+2,15.500.000,,
3047,MAÇKA'DA MUHTEŞEM MANZARALI 3+1 SATILIK DAİRE,360,3+1,32.000.000,TürkaliVişnezade Mh,.
3048,ETİLER BAŞA SOKAKTA PROJEDEN SATILIK BAHÇE KATI 1+1 DAİRE,125,1+1,5.500.000,LevazımNisbetiye Mh,.
3049,ORTAKÖY MERKEZDE İÇİ YENİLENMİŞ 2+1 SATILIK DAİRE,90,2+1,2.000.000,OrtaköyMecidiye Mah,.
3050,ULUS SAVOY SATILIK 185m2 FERAH CEPHELİ 3+1 DAİRE,185,3+1,22.000.000,OrtaköyOrtaköy Mh,.
3051,GAYRETTEPE MAHALLESİNDE 3+1 SATILIK DAİRE,167,3+1,4.750.000,,
3052,SAHİBİNDEN SATILIK ÇIRAĞANDA 2+1 İÇİ TERTEMİZ MASRAFSIZ DAİRE,80,2+1,1.985.000,GayrettepeYıldız Mh,.
3053,Etiler Çamlık'da Full Yapılı Arakat Keyifli Satılık Daire !,85,2+1,4.650.000,,
3054,"METE'den TEK YETKİLİ,Ult­raluks,Özel Dizayn,Deniz Manz.,Teraslı",140,3+1,11.500.000,LevazımUlus Mah,.
3055,Abbasağa Fulya deresi sok 1 yaşınd olan binada geniş 1+1satilik,78,1+1,2.200.000,AbbasağaAbbasağa Mh,.
3056,UlusTekinGünver Bloklarında doğa içinde Arakat bakımlı140m2 3-1,160,3+1,9.000.000,LevazımUlus Mah,.
3057,AKAT GAZETECİLER TADİLATLI 3+1 BOŞ ARAKAT ASANSÖR OPARK SATILIK,125,3+1,4.250.000,AkatlarAkat Mah,.
3058,GAYRETTEPE DE HANE EMLAKDAN 3+1 DENİZ MANZARALI OTOPARKLI,145,3+1,5.000.000,,
3059,SATILIK DAİRE BEŞİKTAŞ DİKİLİTAŞ,120,3+1,5.000.000,GayrettepeDikilitaş Mh,.
3060,PV BROKERS ULUS SAVOY SEREFIYELI BLOK FIRSAT DÜZAYAK DAIRE,247,4+1,33.800.000,LevazımUlus Mah,.
3061,ULUSTA PANAROMİK BOĞAZ MANZARALI 500M2 TERASLI DUBLEKS 5+1 DAİRE,500,5+1,20.000.000,OrtaköyOrtaköy Mh,.
3062,ORTAKÖY'DE ANA CADDE ÜZERİNDE YENİ BİNADA OTOPARKLI 2+1 SATILIK,100,2+1,5.500.000,OrtaköyOrtaköy Mh,.
3063,BEŞİKTAŞ TA UZUNCAOVA CD.DE 1.KAT KOMBİLİ/KLİMALI DAİRE,80,1.5+1,1.950.000,AbbasağaAbbasağa Mh,.
3064,"LEVENT NİSBETİYE'DE, OTOPARKLI, NEZİH BİNADA DAİRE FIRSATI!",120,3+1,3.650.000,LevazımNisbetiye Mh,.
3065,ETİLER ALKENT'de UFKU AÇIK FERAH 180 m2 3+1 DAİRE,180,3+1,16.500.000,,
3066,Dikilitaş'ta vakıfbanka yakın geniş 100 m2 2+1 kombili,110,2+1,2.750.000,GayrettepeDikilitaş Mh,.
3067,BEŞİKTAŞTA BOĞAZ MANZARALI 5+2 LUX DUBLEKS SATILIK DAİRE!!,400,7+2,31.750.000,AbbasağaCihannüma Mh,.
3068,ULUS ORTAKÖY SİTEDE SATILIK 4+1 DAİRE,180,4+1,9.500.000,LevazımUlus Mah,.
3069,FIRSAT KREDİYE UYGUN İSKANLI KİRACILI LÜKS 3+1 DUBLEKS,130,3+1,2.350.000,,
3070,ÇIRAĞAN CAD.ÜZERİNDE ASANSÖRLÜ BAKIMLI 2+1 DAİRE,85,2+1,4.950.000,GayrettepeYıldız Mh,.
3071,Park Maya Sitesi Satılık 3+1 Yüksek Giriş Katı Şahane Konumda,175,3+1,10.500.000,AkatlarAkat Mah,.
3072,ABN 'den Arnavutköy Sahile Yakın Geniş Balkonlu Fırsat 3+1 Daire,165,3+1,15.000.000,ArnavutköyArnavutköy Mh,.
3073,PANAROMA SİTESİNDE 5+2 300mt2 ÇATI DUBLEKSİ,350,5+2,18.300.000,LevazımUlus Mah,.
3074,BEŞİKTAŞ AKAT MAH.'DE MANZARALI TERASLI 335 m2 5+2 DUBLEX DAİRE,350,5+2,15.000.000,AkatlarAkat Mah,.
3075,ADİL&AYDIN EMLAKTAN KURUÇEŞMEDE MANZARALI BAKIMLI BALKONLU 3+1,120,3+1,4.700.000,ArnavutköyKuruçeşme Mh,.
3076,EYÜP&MERT'TEN SAHİLE YÜRÜME MESAFESİNDE 2+1 DUBLEKS 120M2 DAİRE,120,2+1,4.000.000,OrtaköyOrtaköy Mh,.
3077,ULUS NOTERLER SİTESİ HARİKA KONUMDA 3+1,160,3+1,7.950.000,LevazımUlus Mah,.
3078,Sahibinden Gayrettepe Meydanda Geniş 135m² /3+1/1.Kat,150,3+1,5.900.000,,
3079,KURUÇEŞME SAHİLE YAKİN. MÜSTAKİL TEK KAT BAHÇELİ EV,55,1+1,3.500.000,ArnavutköyKuruçeşme Mh,.
3080,Beşiktaş'ta Boğaz manzaralı satılık daire,160,3+1,12.500.000,TürkaliMuradiye Mah,.
3081,SEBA FLORA'DA SATILIK 4+1 ARA KAT DAİRE,200,4+1,15.000.000,LevazımLevazım Mh,.
3082,"ULUS SAVOY SATILIK 3,5+1 FIRSAT DAİRE",160,3.5+1,16.500.000,OrtaköyOrtaköy Mh,.
3083,BEŞİKTAŞ ULUS'TA YATIRIMLIK DAİRE,112,2+1,3.500.000,LevazımUlus Mah,.
3084,"Gayrettepe Yıldız Posta satılık 4+1 daire, otoparklı asansörlü",180,4+1,5.250.000,,
3085,"BEBEK'TE CADDE ÜZERİNDE KONUT-İŞYERİNE UYGUN 4+1, 270m2 DAİRE",300,4+1,9.950.000,,
3086,Ulus Palmiye Sitesinde Muhteşem Dekorasyonlu 4+1 Fırsat Satılık,220,4+1,14.000.000,LevazımUlus Mah,.
3087,*** BEBEK'TE MUHTEŞEM KONUMDA DENİZ MANZARALI MÜSTAKİL BİNA***,370,3+1,40.000.000,,
3088,BEŞİKTAŞ IHLAMURDA ASANSÖRLÜ BİNADA SATILIK 2+1 DAİRE,100,2+1,3.100.000,TürkaliTürkali Mh,.
3089,KAÇIRILMIYCAK FIRSAT..AKMERKEZ KARŞISI OTOPARKLI SİTE DAİRESİ,110,3+1,6.300.000,LevazımNisbetiye Mh,.
3090,Zorlu Center'a Komşu Satılık Ultra Lüx Bahçe Dublexsi Daire,290,5+1,43.000.000,LevazımUlus Mah,.
3091,EMR ETİLERDE MERKEZİ KONUMDA GENİŞ BAHÇE İÇİNDE SATILIK 3+1 DAİR,129,3+1,6.500.000,,
3092,"LEVENT METRO CİTY'DE 4,5+1 OZEL DEKORASYONLU BAKIMLI DAİRE",275,5+1,17.500.000,,
3093,"Nest Ortaköy 128 m2,2+1 Doğa manzaralı havuz cepheli köşe daire",128,2+1,11.500.000,OrtaköyMecidiye Mah,.
3094,BALMUMCU BARBAROS BULVARINDA ÖZEL DEKORASYONLU EV OFİS,270,5+1,18.000.000,GayrettepeBalmumcu Mah,.
3095,Kuruçeşme de deniz manzaralı 3+1 140m2 net,160,3+1,5.550.000,ArnavutköyKuruçeşme Mh,.
3096,SAHİBİNDEN 5.KAT ÇİFT BALKON,100,2+1,2.580.000,GayrettepeDikilitaş Mh,.
3097,"GÜNCEL! ULUS SAVOY'DA SATILIK 245M2 4,5+1 BAHÇE DUBLEKS",245,4.5+1,32.000.000,OrtaköyOrtaköy Mh,.
3098,"YOO İSTANBUL SATIŞ OFİSİNDEN SATILIK 4,5+1 252 m2",252,4.5+1,35.000.000,LevazımLevazım Mh,.
3099,ETİLER SARIKONAKLAR SİTESİ SATILIK 4+1 GARAJ ÇIKIŞLI DAİRE,200,4+1,19.000.000,,
3100,NİŞANTAŞI ASANSÖRLÜ YENİ BİNADA 3+1 SATILIK ÇİFT TERASLI DAİRE,130,3+1,6.750.000,TürkaliMuradiye Mah,.
3101,Sarı Konaklar - ETİLER' de Muhteşem 320 m2 Dubleks Daire,330,3+1,41.300.000,AkatlarAkat Mah,.
3102,"Levent Ana Cadde Üzeri 3+1, 160 m2 Kentsel Dönüşüme Hazır Fırsat",170,3+1,10.000.000,LevazımNisbetiye Mh,.
3103,ÖZEL BAHÇE KULLANIMLI KENTSEL DÖNÜŞÜME AÇIK TEMIZ DAİRE,70,2+1,1.750.000,GayrettepeDikilitaş Mh,.
3104,ETİLER BAŞA SOKAKTA PROJEDEN SATILIK 3+1 DUBLEKS DAİRE,240,3+1,14.000.000,LevazımNisbetiye Mh,.
3105,Levent Nispetiye Metroya Yürüme Otoparklı Satılık 3+1,130,3+1,5.850.000,LevazımNisbetiye Mh,.
3106,Ulus Siral Sitesinde Muhteşem Teraslı Dubleks 4+2 Boş,260,4+2,15.500.000,LevazımNisbetiye Mh,.
3107,Zorlu Center da R3 kule de 330 m2 Satılık Fırsat Daire,330,3+1,72.000.000,LevazımLevazım Mh,.
3108,BEŞİKTAŞ TEŞVİKİYE'DE 85 M'2 SATILIK GİRİŞ KAT DAİRE,85,1+1,1.200.000,TürkaliMuradiye Mah,.
3109,ONE ORTAKÖY SİTESİNDE FİYAT AVANTAJLI 15 GÜN GEÇERLİ KAÇIRMAYIN,450,5+1,11.500.000,GayrettepeBalmumcu Mah,.
3110,Etiler Uçaksavar Sitesinde Yatırımlık Daire,115,3+1,9.000.000,,
3111,"ULUS SAVOY SATILIK 245m2 4,5+1 LÜKS KEYİFLİ BAHÇE DUBLEKS DAİRE",245,4.5+1,32.000.000,OrtaköyOrtaköy Mh,.
3112,ARNAVUTKÖY'DE MUHTEŞEM KESİNTİSİZ BOĞAZ MANZARALI DUBLEKS 800m²,800,10+2,70.000.000,ArnavutköyArnavutköy Mh,.
3113,CADDE PARALELINDE KONAK,450,8+2,18.000.000,ArnavutköyArnavutköy Mh,.
3114,BEŞİKTAŞ ABBASAĞA MAHALLESİ SATILIK 1+1 DAİRE,75,1+1,1.530.000,AbbasağaAbbasağa Mh,.
3115,LEVENT SATILIK PELİT PAS. YANI- YATIRIM İÇİN İDEAL/ASANSÖRLÜ 3+1,140,3+1,5.000.000,LevazımNisbetiye Mh,.
3116,BEŞİKTAŞ VİŞNEZADE'DE BOĞAZ MANZARALI SATILIK DAİRE,198,3+1,18.500.000,TürkaliVişnezade Mh,.
3117,"Etiler Akmerkeze Cephe 3+1, 180 m2 Manzara Yıkılıyor Yeni",180,3+1,14.000.000,AkatlarAkat Mah,.
3118,ULUSTA LEBİDERYA PANAROMİK BOĞAZ MANZARALI 3+1 270M2 DAİRE,300,3+1,13.420.000,OrtaköyOrtaköy Mh,.
3119,ULUS 'TA AKTİVİTELİ SİTEDE KULLANIŞLI 4+1 SATILIK DAİRE,180,4+1,9.000.000,LevazımUlus Mah,.
3120,Beşiktaş Merkezde İş yeri Kiracılı Satılık Dubleks by Nejat,230,4+1,3.100.000,AbbasağaSinanpaşa Mh,.
3121,DOĞADAN ÇATI DUBLEXİ BAÜ YE YAKIN 4.KAT,150,3+1,2.100.000,AbbasağaAbbasağa Mh,.
3122,'ATMACA' BEŞİKTAŞ IHLAMURDA SIFIR BİNADA 3+2 TERASLI DUBLEX,140,3+2,4.250.000,TürkaliTürkali Mh,.
3123,ARNAVUTKÖY MERKEZDE ÇOK TEMİZ MASRAFSIZ 3+1 120M2 SATILIK DAİRE,120,3+1,12.000.000,ArnavutköyArnavutköy Mh,.
3124,NİŞANTAŞ'INDA ÇİFT TERASLI DAİRE,120,3+1,6.750.000,TürkaliMuradiye Mah,.
3125,BEBEK TE BAHÇE KULLANIMLI MÜSTAKİL GİRİŞLİ SAHİLE YAKIN 2+1,100,2+1,5.000.000,,
3126,Bebek...Beb­ek...Bebek !!,170,3+1,21.950.000,,
3127,Emlak Elçisinden Mükemmel Konumda Eşyalı 1+1 Daire,70,1+1,1.700.000,AbbasağaCihannüma Mh,.
3128,AKSU EMLAK BEŞİKTAŞ ABBASAĞA BAU YANI YENİ BİNADA SATILIK DAİRE,75,1+1,1.750.000,AbbasağaAbbasağa Mh,.
3129,Sahibinden Satılık 2 + 1 Çok Temiz Önü Açık Satılık Daire,100,2+1,2.750.000,GayrettepeDikilitaş Mh,.
3130,"PRESTİJLİ SİTE'DE , ŞEREFİYELİ 5+1 250mt2 ARA KAT DAİRE",250,5+1,16.250.000,LevazımUlus Mah,.
3131,ETİLER SARAYLAR BELDESİ SİTESİNDE SATILIK 2+1 DAİRE,85,2+1,3.525.000,AkatlarAkat Mah,.
3132,ÇIRAĞAN MÜVEZZİ CADDESİNDE DENİZ GÖREN 2+1,80,2+1,4.250.000,GayrettepeYıldız Mh,.
3133,Fırsat 2.Ulus'da Robert Kolejine Yürüme Mesafesinde 2+1,100,2+1,4.000.000,LevazımNisbetiye Mh,.
3134,"For sale, Beşiktaşta 2+1 (Aslı 3+1), sahibinden daire",130,2+1,5.500.000,,
3135,GÜVEN EMLAKTAN SARAYLAR BELDESİNDE ÇATİ DUBLEKSİ TERASLİ FERAH..,185,4+1,6.600.000,AkatlarAkat Mah,.
3136,GAYRETTEPEDE YENİ BİNADA ARA KAT OTOPARKLI 1+1,60,1+1,2.100.000,,
3137,ETİLER TEPECİK YOLUNDA ALKENT KARŞISI MUKEMMEL BAHÇE KATI DAİRE,115,3+1,4.500.000,,
