,title,area,numberOfRooms,price,town,district
5819,ARTI EMLAK'TAN KULAKSIZ'IN EN GÜZEL YERİNDE 2+1 SATILIK DAİRE,90,2+1,765.000,Kasımpaşa,Kulaksız Mh.
5820,GÜMÜŞSUYU'NDA NEZİH SOKAKTA 1+1 ONU AÇIK DAİRE,75,1+1,2.300.000,Taksim,Gümüşsuyu Mh.
5821,Galata'da Tarihi Binada Restore Edilmiş Satılık 4+1 Daire,165,4+1,7.000.000,Arapcami,Şahkulu Mh.
5822,Sahibinden Beyoğlu Ömerhayyam'da 110 m² 6 bin kira getirisi,110,3+1,1.200.000,Tarlabaşı,Kalyoncu Kulluğu Mh.
5823,VİZYON'DAN BEYOĞLU TOMTOMDA SATILIK 5+5 160 M2,250,5+4,4.000.000,Cihangir,Tomtom Mah.
5824,PROJEDEN SATILIK 3+1 ARAKAT DAİRELER (FIRSAT),105,3+1,1.720.000,Halıcıoğlu,Sütlüce Mh.
5825,"Cihangir'in merkezinde, en ideal noktada fırsat 1+1",75,1+1,2.800.000,Cihangir,Kılıçali Paşa Mh.
5826,Tarihi Arap Camii Mh. 20 m2 Kat Mülkiyetli Ofis,24,Stüdyo,(1+0),Arapcami,Arap Cami Mah.
5827,KONDAKCI EMLAKTAN SATILIK KASIMPAŞA MERKEZDE DUBLEX DAİRE,170,4+2,1.250.000,Kasımpaşa,Küçük Piyale Mh.
5828,KONDAKCI EMLAKTAN KAPTANPAŞADA 2+1 5 SENELİK GİRİŞ KAT DAİRE,78,2+1,850.000,Kasımpaşa,Kaptanpaşa Mh.
5829,ELİF GAYRİMENKULDEN SATILIK PROJEDEN DAİRELER,85,2+1,1.620.000,Halıcıoğlu,Sütlüce Mh.
5830,Cihangir Beyoğlu Boğaz Manzaralı Satılık Daire,215,5+1,18.000.000,Cihangir,Kılıçali Paşa Mh.
5831,HALİÇ ADA EMLAKTA SATILIK 2+1 DAİRE HALICIOĞLUNDA,85,2+1,1.070.000,Halıcıoğlu,Halıcıoğlu Mh.
5832,Beyoğlu Sütlüce 3+1 Deniz Manzaralı Asansör Balkon İskan Satılık,124,3+1,3.000.000,Halıcıoğlu,Sütlüce Mh.
5833,GALATA KULESİNDE SATILIK 3+1 DAİRE,140,3+1,10.000.000,Arapcami,Şahkulu Mh.
5834,ERAS-HAN GAYR. SIFIR ASANSÖRLÜ MERKEZE VE HALİÇ SAHİLE 1 DK 2+1,90,2+1,1.650.000,Halıcıoğlu,Piri Paşa Mh.
5835,NOKTA'DAN PİYALEPAŞA'DA 7+1 MANZARALI DUBLEX DAİRE,280,7+1,3.950.000,Kasımpaşa,Kaptanpaşa Mh.
5836,VİZYON'DAN FİRUZAĞA BOĞAZKESEN CADDESİNDE SATILIK DAİRE,117,3+1,3.000.000,Cihangir,Firuzağa Mh.
5837,"CENGİZ'DEN CAFE'LER SOKAĞI ""AIRBNB"" UYGUN 10YILDA AMORTİ",55,Stüdyo,(1+0),Cihangir,Katip Mustafa Çelebi Mh.
5838,6649 Rengarenk'ten Kaptanpaşa'da Yeni Bina'da Satılık Düz Giriş,80,2+1,850.000,Kasımpaşa,Kaptanpaşa Mh.
5839,KONDAKCI EMLAKTAN KÜÇÜK PİYALEDE SATILIK FERAH DAİRE,90,2+1,925.000,Kasımpaşa,Küçük Piyale Mh.
5840,YENİ HAYAT'tan satılık daire,90,2+1,980.000,Kasımpaşa,Yahya Kahya Mah.
5841,YENİ HAYAT'tan kurtuluş son durakta dubleks daire,150,4+2,1.100.000,Kasımpaşa,Hacıahmet Mh.
5842,ELİF GAYRİMENKULDEN PROJEDEN SATILIK DAİRELER,200,2+1,2.700.000,Halıcıoğlu,Sütlüce Mh.
5843,TURYAP'TAN BEYOĞLU KURTULUŞ'TA 3+1 SATILIK DAİRE,150,3+1,985.000,Kasımpaşa,Hacıahmet Mh.
5844,BEYOĞLU TARLABAŞINDA SATILIK DAIRE,100,3+1,1.300.000,Tarlabaşı,Çukur Mh.
5845,Cihangir Beyoğlu Boğaz Manzaralı Satılık Daire,215,5+1,21.000.000,Cihangir,Kılıçali Paşa Mh.
5846,Beyoğlu Sütlüce Bademlik'te Satılık Dublex Daire,235,5+2,2.350.000,Halıcıoğlu,Sütlüce Mh.
5847,PİRİ PAŞA MAH. HALICIOĞLU PARKI ÜZERİ 3+1/150M2 DULEKS DAİRE,150,3+1,1.540.000,Halıcıoğlu,Piri Paşa Mh.
5848,KURTULUŞ SEFA MEYDANINDA FIRSAT 2+1 SATILIK DAİRE,115,2+1,1.150.000,Yenişehir,Yenişehir Mh.
5849,Tepebaşı Çatma Mescit Mahallesi'nde fırsat daire,55,2+1,630.000,İstiklal,Çatma Mescit Mh.
5850,GALATAPORT'A YAKIN KELEPİR DAİRE,116,3+1,3.000.000,Cihangir,Firuzağa Mh.
5851,SATILIK 66 M2 1+1 YÜKSEK GİRİŞ DAİRE,66,1.5+1,400.000,Tarlabaşı,Bostan Mah.
5852,IG 1967 POLAT PİYALEPAŞA 3+1 SATILIK RESİDENCE GÜNCEL İLAN,175,3+1,8.800.000,Kasımpaşa,İstiklal Mh.
5853,Galata Tatarbeyi Sokak'ta Tarihi Binada Balkonlu Satılık Daire,85,2+1,4.200.000,Kemankeş,Müeyyetzade Mh.
5854,Yeni binada 2+1 Satılık Daire,110,2+1,875.000,Kasımpaşa,Küçük Piyale Mh.
5855,KURTULUŞ ALİAĞA SOKAKDA 2+1 BALKONLU DAİRE,85,2+1,785.000,Kasımpaşa,Hacıahmet Mh.
5856,Helinden The Marmara arkasında manzaralı teraslı çatıdublex,80,2+1,3.200.000,Taksim,Gümüşsuyu Mh.
5857,SATILIK DUBLEX,146,4+2,2.650.000,Halıcıoğlu,Sütlüce Mh.
5858,Galata Bölgesinde Tarihi Binada Manzaralı Satılık Daire,130,3.5+1,6.400.000,Arapcami,Bereketzade Mah.
5859,Kalyoncukulluğu tarihi binada 2+1 temiz daire,80,2+1,2.300.000,Tarlabaşı,Kalyoncu Kulluğu Mh.
5860,POLAT PİYALE PAŞADA 3+1 SATILIK DAİRE,184,3+1,8.100.000,Kasımpaşa,İstiklal Mh.
5861,"DGROUP EMLAK'TAN SÜTLÜCE BADEMLİK,TE DUBLEKS DAİRE (TAKAS,LI)",260,3+2,1.600.000,Halıcıoğlu,Sütlüce Mh.
5862,TARİHİ BİNADA 2+1 YÜKSEK TAVAN,95,2+1,3.450.000,Cihangir,Firuzağa Mh.
5863,BEYOĞLU SÜTLÜCEDE 4+2 PANORAMİK MANZARALI FIRSAT DAİRE,140,4+2,1.650.000,Halıcıoğlu,Sütlüce Mh.
5864,takseim meydanina yurume mesafesi 4 akika ، kira geliri çok,75,1+1,1.950.000,Cihangir,
5865,CENGIZ'DEN TAKSIM MEYDAN'DA ÖZEL KUPON DAİRE DENİZ&ŞEHİR MNZ.,140,2+1,6.500.000,Taksim,Gümüşsuyu Mh.
5866,"واحد مناسب و دسترسی راهت fiyat çok ugun , ulaşim rahat",95,2+1,940.000,Kasımpaşa,Kaptanpaşa Mh.
5867,ELİF GAYRİMENKULDEN PROJEDEN SATILIK DAİRELER,85,2+1,1.600.000,Halıcıoğlu,Sütlüce Mh.
5868,SÜTLÜCE TOKİ KONUTLARINDA LÜX SATILIK 2+1,110,2+1,3.200.000,Halıcıoğlu,Sütlüce Mh.
5869,BEYOĞLU SÜTLÜCE PANORAMA EVLERİNDE SATILIK 2+1 DAİRE,95,2+1,1.600.000,Halıcıoğlu,Sütlüce Mh.
5870,KONDAKCI EMLAKTAN KASIMPAŞA MERKEZDE MASRAFSIZ DAİRE,90,2+1,950.000,Kasımpaşa,Küçük Piyale Mh.
5871,2+1 FULL ANKASTRE SATILIK LÜKS DAİRE,87,2+1,2.890.000,Kemankeş,Hacımimi Mh.
5872,"CIHANGIR, BAHÇE KULLANIMLI, GENİŞ SATILIK 1+1 DAİRE",80,1+1,1.800.000,Cihangir,
5873,KASIMPAŞA'DA ÖZEL TASARIMLI DAİRE,70,2+1,1.500.000,Kasımpaşa,Küçük Piyale Mh.
5874,CİHANGİR MEYDAN'DA 2+1 85M2 1.KAT BALKONLU SATILIK DAİRE,85,2+1,3.100.000,Cihangir,Firuzağa Mh.
5875,POLAT PİYALEPAŞA 1+1 M BLOK REZİDANS,59,1+1,3.750.000,Kasımpaşa,İstiklal Mh.
5876,"KAPTANPAŞA'DA SATILIK 1,5 DAİRE VE ARSASI, AÇIKLAMALAR ÖNEMLİDİR",100,2+1,850.000,Kasımpaşa,Kaptanpaşa Mh.
5877,AYAZ EMLAK TAN BEYOĞLU SÜTLÜÇE'DE SATILIK 3+1 GİRİŞ KAT DAİRE,125,3+1,875.000,Halıcıoğlu,Sütlüce Mh.
5878,Polat Piyalepaşa şehir içinde eşsiz bahçe katı..,178,3+1,12.250.000,Kasımpaşa,İstiklal Mh.
5879,CİHANGİR FİRUZAĞA'DA EMSALSİZ DUBLEKS- NEUBAU MAISONETTE-WOHNUNG,78,2+1,4.500.000,Cihangir,Firuzağa Mh.
5880,HALİÇ ADA EMLAKTAN PİRİPAŞADA SATILIK 3+1 BAHÇE KATI OTOPARKLI,125,3+1,850.000,Halıcıoğlu,Piri Paşa Mh.
5881,SATILIK 2+1 DAİRE EFE EMLAK HACİAHMET MAH. BEYOĞLU İSTAN.,117,2+1,800.000,Kasımpaşa,Hacıahmet Mh.
5882,BÜLENT AKGÜN GAYRİMENKUL KREDİYE UYGUN 2+1 SATILIK DAİRE,85,2+1,750.000,Halıcıoğlu,Halıcıoğlu Mh.
5883,piyale Pasa bulvarında yakin yeni binada iskanli daire,120,2+1,1.300.000,Kasımpaşa,İstiklal Mh.
5884,BEYOĞLU TOMTOM MAHALLESİ KUMBARACI YOKUŞU ÜZERİNDE SATILIK DAİRE,90,3+1,2.850.000,Cihangir,Tomtom Mah.
5885,SÜTLÜCE TOKİ KONUTLARINDA LÜX SATILIK 2+1,110,2+1,3.350.000,Halıcıoğlu,Sütlüce Mh.
5886,Hacı Ahmet Merkezde satılık1+1 daire,55,1+1,625.000,Kasımpaşa,Hacıahmet Mh.
5887,Yeni binada oturuma hazır,75,1+1,3.999.000,Cihangir,
5888,ACİL Satılık DUBLEKS,250,4+1,2.750.000,Kasımpaşa,Hacıahmet Mh.
5889,KONUT REALTY | Gümüşsuyu Full Boğaz Manzaralı Satılık Daire,220,3+1,28.500.000,Taksim,Gümüşsuyu Mh.
5890,Beyoğlu Gümüşsuyu Mahallesi Bolahenk sokakta satılık daire,65,1+1,1.900.000,Taksim,Gümüşsuyu Mh.
5891,Cihangir Galataport Yakını Deniz Manzaralı 220 m2 Satılık 4+1,220,4+1,15.000.000,Cihangir,Kılıçali Paşa Mh.
5892,PİYALEPAŞA POLAT RESİDENCE SATILIK 2+1 DAİRE vadistanbul 1453,150,2+1,7.500.000,Kasımpaşa,İstiklal Mh.
5893,GALATA SERDAR-I EKREMDE YÜKSEK KİRA GETİRİLİ SATILIK 3+1 DAİRE,165,3+1,8.250.000,Arapcami,Şahkulu Mh.
5894,BEYOĞLU ÖRNEKTEPE'DE 2+1 2 ADET TEK TAPU SATILIK DAİRE,170,5+1,1.150.000,Halıcıoğlu,Örnektepe Mh.
5895,GÜNCEL...SIFIR/YENİ 1+1/76 m2/BENESTA BEYOĞLU'NDA,76,1+1,4.606.000,Kasımpaşa,Hacıahmet Mh.
5896,HALİÇ ADA EMLAKTAN SÜTLÜCEDE ASANSÖRLÜ OTOPARKLI SATILIK DAİRE,85,2+1,1.400.000,Halıcıoğlu,Sütlüce Mh.
5897,BEYOĞLU ASMALIMESCİT'TE BALKONLU SATILIK DAİRE&HOMEOFİS,80,2+1,3.500.000,İstiklal,Asmalı Mescit Mh.
5898,VİZYON'DAN CİHANGİRDE 3+1 FERAH SATILIK DAİRE,100,3+1,3.100.000,Taksim,Gümüşsuyu Mh.
5899,Galatasaray Lisesi'nin yan tarafında satılık 1+1,55,1+1,3.050.000,Cihangir,Tomtom Mah.
5900,Galata Hacımimi Gardens'da Bahçe Dubleksi,154,2+1,8.500.000,Kemankeş,Hacımimi Mh.
5901,GÜMÜŞSUYUN'DA MÜKEMMEL KONUMDA YENİ BİNA DA SATILIK DAİRE,90,2+1,4.800.000,Taksim,Gümüşsuyu Mh.
5902,İSTANBUL TAKSİM'DE SATILIK DAİRE,80,2+1,970.000,Tarlabaşı,Şehit Muhtar Mh.
5903,PİYALEPAŞA DA 3+2 20M2 TERASLI DUBLEX DAİRE SATILIK,140,3+2,1.655.000,Kasımpaşa,Kaptanpaşa Mh.
5904,GÜMÜŞSUYU 4+1 GENİŞ KULLANIMLI BALKONLU DAİRE,180,4+1,4.200.000,Pürtelaş,Ömer Avni Mh.
5905,AYAZ EMLAK TAN HASKÖY'DE MANZARALI 3+1 SIFIR DUBLEKS DAİRE,175,3+1,3.550.000,Halıcıoğlu,Piri Paşa Mh.
5906,CİHANGİR FİRUZAĞADA YENİ BİNADA 50 M² 1+1 KOT 2,50,1+1,840.000,Cihangir,Firuzağa Mh.
5907,"CEYLAN'DAN GÜMÜŞSUYU'N­DA,CADDEYE YAKIN 200M2 KAÇIRILMAZ DAİRE",210,3+1,5.800.000,Pürtelaş,Ömer Avni Mh.
5908,YILMAZ GROUPTAN 4+2 140m2 DENİZ MANZARALI DUBLEKS,140,4+2,2.100.000,Halıcıoğlu,Piri Paşa Mh.
5909,KASIMPAŞA KIZILAY MEYDANINDA İÇİ TEMİZ MASRAFSIZ SATILIK DAİRE,110,2+1,800.000,Kasımpaşa,Küçük Piyale Mh.
5910,CİHANGİR TAM GÖBEKTE ASANSÖRLÜ MASRAFSIZ SATILIK DAİRE,85,2+1,3.250.000,Cihangir,Firuzağa Mh.
5911,OTOPARK+ASANSÖR+3+1 100m2 METROBÜS 10 DAKİKA BALKON+AYRI MUTFAK,120,3+1,1.450.000,Halıcıoğlu,Örnektepe Mh.
5912,Cihangir Caddesi'nde köşe konumlu 3+1 balkonlu asansörlü satılık,135,3+1,6.250.000,Cihangir,
5913,TAKSİM İSTİKLAL CADDESİ YENİLENMİŞ YATIRIMLIK 3+1 SATILIK DAİRE,125,3+1,5.500.000,Cihangir,Kuloğlu Mh.
5914,"Cihangir'de 3+1 Tarihi Binada, Yüksek Tavanlı, Balkonlu Satılık",115,3+1,5.200.000,Cihangir,Kılıçali Paşa Mh.
5915,Sütlücede Haliç Manzaralı 4+1 156 m2 SATILIK DAİRE Sahile Yakın,156,4+1,1.320.000,Halıcıoğlu,Sütlüce Mh.
5916,YENİ BİNADA SEYİR TERASLI BOĞAZ MANZARALI DUBLEX DAİRE,125,2+2,9.800.000,Cihangir,
5917,Beyoğlu Taksim Gezi Parkı karşısında 4+1 Satılık Daire,190,4+1,7.950.000,Taksim,Gümüşsuyu Mh.
5918,FIRSAT...SON DAİRELER BENESTA BEYOĞLU'NDA 1+1 78M2.,78,1+1,4.350.000,Kasımpaşa,Hacıahmet Mh.
5919,KONUT REALTY | Gümüşsuyu Caddede Boğaz Manzaralı Satılık Daire,250,6+1,21.500.000,Taksim,Gümüşsuyu Mh.
5920,Helin'den Cihangir Meydana 2 dakika mesafede merkezi konumlu,68,1+1,2.500.000,Cihangir,Kuloğlu Mh.
5921,C21 Nokta dan Cihangir de 2+1 Satılık,85,2+1,2.100.000,Pürtelaş,Pürtelaş Hasan Efendi Mh.
5922,"İSTİKLAL CADDESİ'NE 40 MT, MOBİLYALI, BAKIMLI, 1+1",50,1+1,1.575.000,Cihangir,Katip Mustafa Çelebi Mh.
5923,İSTANBUL SÜTLÜCE MAHALLESİ HALİÇ MANZARALI SATILIK DAİRE 2+1,75,2+1,1.050.000,Halıcıoğlu,Sütlüce Mh.
5924,KULEDİBİ GAYRİMENKUL DEN MÜNHASIR SATILIK 230 M2 APARTMAN KATI,230,3+1,5.500.000,Kemankeş,Müeyyetzade Mh.
5925,CİHANGİR'İN EN GENİŞ CADDESİNDE SATILIK DAİRE,215,4+1,9.000.000,Cihangir,
5926,YENİ BİNADA 2+2 MANZARALI DUBLEKS DAİRE,145,2+2,1.300.000,Kasımpaşa,Kaptanpaşa Mh.
5927,KİRA GETİRİSİ YÜKSEK FUL HALİÇ MANZARALI İSKANLI SATILIK DUBLEKS,200,4+2,1.650.000,Halıcıoğlu,Örnektepe Mh.
5928,BENESTA PROJECT AVAILABLE FOR CITIZENSHIP,150,2+1,8.350.000,Kasımpaşa,Hacıahmet Mh.
5929,PİYALEPAŞA İSTANBUL EVLERİ 2.5+1 110 M2 DAHA UYGUNU YOK,146,2.5+1,7.250.000,Kasımpaşa,İstiklal Mh.
5930,"Beyoğlu Hasköy,de YENİ Ara Kat 2+1 Otoparklı,Asansörlü",75,2+1,1.700.000,Halıcıoğlu,Piri Paşa Mh.
5931,BEYOĞLU CİHANGİR MERKEZ'DE 3+1 120M2 YÜKSEK TAVANLI,120,3+1,3.650.000,Cihangir,Kılıçali Paşa Mh.
5932,CİHANGİR'İN MERKEZİNDE YÜKSEK TAVANLI TERASLI EŞSİZ DAİRE,80,1+1,3.250.000,Cihangir,
5933,GALATA LÜLECİHENDEK ŞAHANE SATILIK DUBLEKS,90,2+1,5.250.000,Kemankeş,Hacımimi Mh.
5934,"Sahibinden Gümüşsuyu'nda 3+1 Merkezi,Rahat Daire(CONTACT FOR EN)",145,3+1,6.800.000,Taksim,Gümüşsuyu Mh.
5935,SULTAN SÖNMEZ'DEN HALICIOĞLU METROBÜSE 5DK YENİ BİNADA DUBLEKS,140,2+2,2.000.000,Halıcıoğlu,Halıcıoğlu Mh.
5936,"Cihangir'de Ekstraları olan,3,5+1 Fırsat Daire",120,3+1,3.725.000,Cihangir,Kuloğlu Mh.
5937,KURTULUŞ KURTOĞLU YOKUŞUNDA 1+1 DAİRE,112,1+1,280.000,Kasımpaşa,Hacıahmet Mh.
5938,deniz manzaralı kabataş setüstü müthiş lokasyona sahip,190,2+1,14.750.000,Pürtelaş,Ömer Avni Mh.
5939,"CİHANGİR MERKEZDE FULL BOĞAZ MANZARALI, ASANSÖRLÜ ŞIK DAİRE",159,2+1,11.000.000,Pürtelaş,Pürtelaş Hasan Efendi Mh.
5940,KONUT REALTY | Gümüşsu Palas'ın En Büyük ve Özel Satılık Dairesi,400,10,Üzeri,Taksim,Gümüşsuyu Mh.
5941,Kuledibi Gayrimenkul'den Boğaz Manzaralı 2+2 Satılık Daire,120,2+2,9.800.000,Cihangir,
5942,BEYOĞLU KAPTAN PAŞA MAHALLESİNDE SATILIK DAİRE,90,2+1,1.385.000,Kasımpaşa,Kaptanpaşa Mh.
5943,Cihangir Merkez Adada,50,1+1,3.500.000,Cihangir,
5944,Mülkemlak'tan Yokuşbaşı Sokak 2+1 Yeni Asansörlü İskanlı Daire,85,2+1,1.150.000,Kasımpaşa,Hacıahmet Mh.
5945,"KAMERA EMLAK LTD' den GALATAPORT'A YAKIN, 140m2, 2+1",150,2+1,4.000.000,Cihangir,
5946,EXPERT'TEN BEYOĞLU'NDA SATILIK TARİHİ YARIMADA MANZARALI DAİRE,145,3+1,10.500.000,Arapcami,Bereketzade Mah.
5947,PİRİPAŞA MEYDANDA FUL + FUL EŞYALI DUBLEKS DAİRE 3+1 140 M2,140,3+1,1.970.000,Halıcıoğlu,Piri Paşa Mh.
5948,POLAT PİYALE PAŞA'DA SATILIK 1+1 BALKONLU DAİRE,74,1+1,3.750.000,Kasımpaşa,İstiklal Mh.
5949,TURYAP'TAN BENESTA REZİDANS'TA SATILIK 1+1 80 M2 DAİRE,80,1+1,4.500.000,Kasımpaşa,Hacıahmet Mh.
5950,ELİYA'DAN CİHANGİE-YENİ YUVA SOKAK'DA 2+1+BALKONLU SATILIK...,110,2+1,3.400.000,Cihangir,
5951,"HALİÇ MANZARALI, ÖNÜ KAPANMAZ TERASLI BAKIMLI LÜKS DUBLEKS DAİRE",230,4+2,5.000.000,Halıcıoğlu,Piri Paşa Mh.
5952,"Near Galata, a good investment for Vacation rental",150,3+1,12.000.000,Arapcami,Şahkulu Mh.
5953,Cihangir de 2+1 Firuzağa Merkezde 1 kat15 Yıllık Binada Balkonlu,95,2+1,2.750.000,Cihangir,Kuloğlu Mh.
5954,Sahibinden Küçük Piyale'de 2+1,90,2+1,980.000,Kasımpaşa,Küçük Piyale Mh.
5955,BÜLENT AKGÜN GAYRİMENKUL 3+1 KREDİYE UYGUN SATILIK DAİRE,130,3+1,1.200.000,Halıcıoğlu,Sütlüce Mh.
5956,Cihangir'de Panoramik Deniz Manzaralı Satılık Dubleks Daire,360,4+1,35.000.000,Cihangir,Kılıçali Paşa Mh.
5957,ASANSÖRLÜ BALKONLU BÜYÜK 2+1 OLDUKÇA FERAH 3. KAT 3.300.000 TL,100,2+1,3.300.000,Cihangir,
5958,CİHANGİR MERKEZDE ŞEREFİYELİ VE BAKIMLI DAİREMİZ SATILIKTIR,100,2.5+1,3.450.000,Cihangir,Kuloğlu Mh.
5959,Sütlücede satlık 5+1,160,4+1,1.975.000,Halıcıoğlu,Sütlüce Mh.
5960,Piyalepaşa İstanbul Evlerinde Taşınmaya Hazır 2+1 Satılık / LUX,150,2+1,7.500.000,Kasımpaşa,Piyalepaşa Mh.
5961,"ALTIN EMLAK SARE SEDA' dan ''YATIRIMLIK, KOMPLE SATILIK BİNA",110,2+1,33.390.000,Halıcıoğlu,Keçeci Piri Mh.
5962,FIRSAT ..TAKSİM MEYDAN FERİDİYE CADDESİ GİRİŞİNDE SATILIK DAİRE,85,2+1,1.400.000,Tarlabaşı,Şehit Muhtar Mh.
5963,SOMMER DENİZ EMLAKTAN BAŞKURTTA MANZARALI,110,2+1,5.100.000,Cihangir,
5964,BİENSDEN kaçmaz fırsat,75,2+1,2.250.000,İstiklal,Evliya Çelebi Mh.
5965,Beyoğlu Cihangir mahallesi Boğaz manzaralı Satılık 5+2 Dubleks,230,5+2,9.000.000,Cihangir,
5966,BEYOĞLU SUTLUCE'DE 2+1 EŞYALI DAİRE,110,2+1,2.750.000,Halıcıoğlu,Sütlüce Mh.
5967,Sıfır Binada Vatandaşlığa Uygun Deniz Manzaralı Dubleks Daire,140,3+1,5.300.000,Cihangir,
5968,Cihangir in göbeğinde 2+1Balkonlu 15 Yıllık Binada Satılık Daire,85,2+1,2.750.000,Cihangir,Kuloğlu Mh.
5969,"BÜLENT AKGÜN GAYRİMENKUL OTOPARKLI,ASANSÖRLÜ TEMİZ SATILIK DAİRE",85,2+1,1.250.000,Halıcıoğlu,Piri Paşa Mh.
5970,Sütlüce Sahile 2dk 3+1 AyrıMutfak Balkon Tadilatlı 130m2 Satılık,130,3+1,1.750.000,Halıcıoğlu,Sütlüce Mh.
5971,SATILIK 2+1 DAİRE EFE EMLAK BEYOĞLU İSTANBUL,90,2+1,550.000,Kasımpaşa,Hacıahmet Mh.
5972,4+1 SAHİBİNDEN SATILIK 165 M2 DAİRE ÇİFT BALKON ÇİFT BANYOLU,165,4+1,2.500.000,Halıcıoğlu,Keçeci Piri Mh.
5973,"İSTİKLAL CADDESİ'NE 50 MT, MOBİLYALI, BAKIMLI, 1+1",65,1+1,1.825.000,Cihangir,Katip Mustafa Çelebi Mh.
5974,BEYOĞLU CİHANGİR'DE SATILIK MASRAFSIZ YÜKSEK GİRİŞ DAİRE,70,1+1,2.800.000,Pürtelaş,Pürtelaş Hasan Efendi Mh.
5975,1 bedroom Flat in a New Building in Cihangir,70,1+1,3.400.000,Pürtelaş,Pürtelaş Hasan Efendi Mh.
5976,CİHANGİR MERKEZ'DE DENİZ MANZARALI 1+1 RENOVATED SATILIK DAİRE,100,1+1,3.550.000,Cihangir,
5977,Kuledibi Gayrimenkul'den 3+1 Ortak Teraslı Satılık Daire,115,3+1,2.850.000,Kemankeş,Hacımimi Mh.
5978,DOLPDERE OTELLER BÖLGESİNDE DAİRE,80,1+1,680.000,Tarlabaşı,Bostan Mah.
5979,"ALTIN EMLAK SARE SEDA'DAN ''YATIRIMLIK, SATILIK KOMPLE BİNA''",120,2+1,29.680.000,Halıcıoğlu,Keçeci Piri Mh.
5980,PASİF İLAN,90,2+1,3.950.000,Cihangir,
5981,TAKSİM GÜMÜŞSUYU MANZARALI 4+1 280 M2 SATILIK,340,4.5+1,14.750.000,Taksim,Gümüşsuyu Mh.
5982,"KABATAŞTA,MA­NZARALI,ÇİFT CEPHE 3+1 ve 130m² by S-HOME",140,3+1,4.000.000,Pürtelaş,Ömer Avni Mh.
5983,Satılık daire ve dükkan piyalepaşa beyoğlu istanbul,120,2+1,3.900.000,Kasımpaşa,Piyalepaşa Mh.
5984,Taksim'de Tarihi Binada Yüksek Tavanlı Satılık Daire-Ofis,120,3+1,2.750.000,Tarlabaşı,Şehit Muhtar Mh.
5985,BEYOĞLU TERCÜMAN ÇIKMAZINDA SATILIK YÜKSEK TAVANLI DAİRE,120,2+1,3.150.000,Cihangir,Tomtom Mah.
5986,SOMMER DENİZ EMLAKTAN YENİ BİNADA 4+2 300 m2,350,4+2,25.000.000,Cihangir,Kılıçali Paşa Mh.
5987,"ÇUKURCUMA'DA TARİHİ BİNADA, ORTAK TERASLI SATILIK DAİRE",80,2+1,3.400.000,Cihangir,Firuzağa Mh.
5988,TEKTAŞ İNŞAAT'TAN BEYOĞLU'NDA DUBLEKS DENİZ MANZARALI LÜKS DAİRE,240,6+1,4.150.000,Halıcıoğlu,Örnektepe Mh.
5989,ERAS-HAN GAYR. MERKEZE YAKIN GENİŞ KULLANIŞLI BÜYÜK SAHİLE YAKIN,90,2+1,875.000,Halıcıoğlu,Piri Paşa Mh.
5990,Helinden Şık 1 Gümüşsuyu Apartmanında Şık Geniş Kısmi Manzaralı,190,2.5+1,8.800.000,Taksim,Gümüşsuyu Mh.
5991,"CEYLAN'DAN TAKSİM MEYDANINDA,PALAS BİNADA,ŞEHİR MANZARALI 160M2",160,2+1,5.000.000,Taksim,Gümüşsuyu Mh.
5992,CİHANGİR'DE Muhteşem Boğaz Manzaralı 1+1 **Boş* SATILIK/For SALE,100,1+1,3.550.000,Cihangir,
5993,"3 minutes walking distance to Taksim Square, Istiklal street.",125,2+1,3.100.000,Taksim,Gümüşsuyu Mh.
5994,MST EMLAK SÜTLÜCEDE ANA CAD.YAKIN KONUMDA MANZARALI 3+1 SATILIK,120,3+1,1.420.000,Halıcıoğlu,Örnektepe Mh.
5995,SEDAT ÖZKAN EMLAK farkıyla fırsat daire aile binası 150m 3+1,175,3+1,650.000,Halıcıoğlu,Fetihtepe Mah.
5996,Taksim Sıraselviler Caddesi Üzerinde Tarihi Binada Satılık Daire,130,3+1,4.200.000,Cihangir,
5997,GÜNCEL...BENESTA'DA ÇOK ÖZEL DEKORASYONLU 1+1,80,1+1,3.790.000,Kasımpaşa,Hacıahmet Mh.
5998,"Cihangir'de Çok Şık 2+1Bakımlı Daire ,So Shic Nice & Lovely Flat",115,2+1,3.000.000,Cihangir,
5999,İKM GALATA.MANZARALI TERASLI MÜSTAKİL EV.PRIVATE HOUSE FOR SALE,220,3+2,16.600.000,Arapcami,Şahkulu Mh.
6000,CİHANGİR'DE SATILIK YENİ TADILATLI,70,1+1,1.500.000,Cihangir,
6001,KONUT REALTY | Gümüşsuyu İnönü Cd. Paraleli 200m² Satılık Daire,200,4+1,6.500.000,Taksim,Gümüşsuyu Mh.
6002,ARTI EMLAK'TAN SÜTLÜCE'DE YENİ BAYIR' DA DUBLEKS DAİRE!!,145,3+1,900.000,Halıcıoğlu,Sütlüce Mh.
6003,BEYOĞLU ÖRNEKTEPE'DE MUHTEŞEM MANZARALI 6+1 190 MT DUBLEX DAİRE,210,5+1,2.000.000,Halıcıoğlu,Örnektepe Mh.
6004,SATILIK DAIRE,70,2+1,2.500.000,Cihangir,Tomtom Mah.
6005,Taksim meydanında satılık bakımlı daire,140,2+1,8.000.000,Taksim,Gümüşsuyu Mh.
